,variant,value
1168,variant_b,0.0129
1169,variant_b,0.0
1170,variant_b,0.1066
1171,variant_b,0.0045
1172,variant_b,0.0111
1173,variant_b,0.003
1174,variant_b,0.0022
1175,variant_b,0.0054
1176,variant_b,0.0712
1177,variant_b,0.2011
1178,variant_b,0.2596
1179,variant_b,0.1245
1180,variant_b,0.0064
1181,variant_b,0.0017
1182,variant_b,0.0388
1183,variant_b,0.0322
1184,variant_b,0.1634
1185,variant_b,0.041
1186,variant_b,0.1121
1187,variant_b,0.1561
1188,variant_b,0.0347
1189,variant_b,0.0147
1190,variant_b,0.0001
1191,variant_b,0.0117
1192,variant_b,0.0884
1193,variant_b,0.071
1194,variant_b,0.1251
1195,variant_b,0.0151
1196,variant_b,0.0
1197,variant_b,0.0031
1198,variant_b,0.0053
1199,variant_b,0.1221
1200,variant_b,0.0129
1201,variant_b,1.9674
1202,variant_b,0.0
1203,variant_b,0.0014
1204,variant_b,4.8001
1205,variant_b,0.0058
1206,variant_b,0.0556
1207,variant_b,0.1898
1208,variant_b,0.0242
1209,variant_b,0.0609
1210,variant_b,0.0125
1211,variant_b,2.444
1212,variant_b,0.0032
1213,variant_b,0.0115
1214,variant_b,0.0951
1215,variant_b,0.0034
1216,variant_b,0.0
1217,variant_b,0.0027
1218,variant_b,0.0
1219,variant_b,0.0019
1220,variant_b,0.0229
1221,variant_b,0.2798
1222,variant_b,0.0217
1223,variant_b,0.0034
1224,variant_b,0.0019
1225,variant_b,0.0514
1226,variant_b,0.0
1227,variant_b,0.0379
1228,variant_b,0.0375
1229,variant_a,0.0022
1230,variant_a,0.012
1231,variant_a,0.0584
1232,variant_a,0.0075
1233,variant_a,0.0354
1234,variant_a,0.0004
1235,variant_a,0.0151
1236,variant_a,0.1571
1237,variant_a,0.481
1238,variant_a,0.0426
1239,variant_a,0.0072
1240,variant_a,0.0285
1241,variant_a,0.0263
1242,variant_a,0.1646
1243,variant_a,1.0452
1244,variant_a,0.0341
1245,variant_a,0.1167
1246,variant_a,0.0242
1247,variant_a,0.0025
1248,variant_a,0.0433
1249,variant_a,0.0113
1250,variant_a,0.0969
1251,variant_a,0.0
1252,variant_a,0.0
1253,variant_a,0.2159
1254,variant_a,0.0185
1255,variant_a,0.0241
1256,variant_a,0.0
1257,variant_a,0.0
1258,variant_a,0.0007
1259,variant_a,0.0061
1260,variant_a,0.1486
1261,variant_a,0.0051
1262,variant_a,0.73
1263,variant_a,2.6009
1264,variant_a,0.004
1265,variant_a,0.0
1266,variant_a,0.8628
1267,variant_a,0.002
1268,variant_a,0.0
1269,variant_a,0.0648
1270,variant_a,0.3144
1271,variant_a,0.4325
1272,variant_a,0.014
1273,variant_a,0.0885
1274,variant_a,0.0
1275,variant_a,0.0
1276,variant_a,0.1148
1277,variant_a,0.0643
1278,variant_a,0.0196
1279,variant_a,0.0033
1280,variant_a,0.0096
1281,variant_a,0.0763
1282,variant_a,0.2003
1283,variant_a,0.0005
1284,variant_a,0.0012
1285,variant_a,0.0
1286,variant_a,0.0217
1287,variant_a,0.1181
1288,variant_a,0.0324
1289,variant_a,0.0
1290,variant_a,0.0443
1291,variant_a,0.0
1292,variant_a,0.0066
1293,variant_a,0.0013
1294,variant_a,0.0
1295,variant_a,0.0372
1296,variant_a,0.0028
1297,variant_a,1.3906
1298,variant_a,0.0337
1299,variant_a,0.0
1300,variant_a,1.7883
1301,variant_a,0.0215
1302,variant_a,0.0252
1303,variant_a,0.0106
1304,variant_a,0.0006
1305,variant_a,0.0001
1306,variant_a,0.0811
1307,variant_a,0.0
1308,variant_a,0.0
1309,variant_a,0.062
1310,variant_a,0.7993
1311,variant_a,0.0076
1312,variant_a,0.0
1313,variant_a,1.057
1314,variant_a,0.0042
1315,variant_a,0.0586
1316,variant_a,0.0488
1317,variant_a,0.0762
1318,variant_a,0.0658
1319,variant_a,0.0343
1320,variant_a,0.0158
1321,variant_a,0.0672
1322,variant_a,0.0877
1323,variant_a,0.0447
1324,variant_a,0.5489
1325,variant_a,0.0083
1326,variant_a,0.0
1327,variant_a,0.053
1328,variant_a,0.0121
1329,variant_a,0.0043
1330,variant_a,0.3438
1331,variant_a,0.0001
1332,variant_a,0.0192
1333,variant_a,0.0007
1334,variant_a,0.0036
1335,variant_a,0.0001
1336,variant_a,0.0064
1337,variant_a,0.3819
1338,variant_a,0.3214
1339,variant_a,0.5415
1340,variant_a,0.0028
1341,variant_a,0.0
1342,variant_a,0.0121
1343,variant_a,0.3706
1344,variant_a,0.0002
1345,variant_a,0.0062
1346,variant_a,0.0811
1347,variant_a,0.0046
1348,variant_a,0.0124
1349,variant_a,0.0578
1350,variant_a,0.2635
1351,variant_a,0.2064
1352,variant_a,0.0234
1353,variant_a,0.0002
1354,variant_a,0.233
1355,variant_a,0.0951
1356,variant_a,0.1203
1357,variant_a,0.0
1358,variant_a,2.684
1359,variant_a,0.0495
1360,variant_a,0.0003
1361,variant_a,0.06
1362,variant_a,0.0048
1363,variant_a,0.0993
1364,variant_a,0.0145
1365,variant_a,0.0396
1366,variant_a,0.4
1367,variant_a,0.0035
1368,variant_a,0.7808
1369,variant_a,0.0009
1370,variant_a,0.0128
1371,variant_a,0.0023
1372,variant_a,0.071
1373,variant_a,0.0002
1374,variant_a,0.0303
1375,variant_a,0.0097
1376,variant_a,0.0553
1377,variant_a,0.0183
1378,variant_a,0.0129
1379,variant_a,0.0015
1380,variant_a,0.0167
1381,variant_a,0.0365
1382,variant_a,0.0001
1383,variant_a,0.0001
1384,variant_a,0.0271
1385,variant_a,0.0183
1386,variant_a,0.0004
1387,variant_a,0.0007
1388,variant_a,0.0492
1389,variant_a,0.1989
1390,variant_a,0.0054
1391,variant_a,0.0575
1392,variant_a,3.6533
1393,variant_a,0.0615
1394,variant_a,0.0017
1395,variant_a,0.1777
1396,variant_a,0.0099
1397,variant_a,0.0006
1398,variant_a,0.4986
1399,variant_a,0.0007
1400,variant_a,0.0032
1401,variant_a,0.1246
1402,variant_a,0.0073
1403,variant_a,0.0009
1404,variant_a,0.0057
1405,variant_a,0.3386
1406,variant_a,0.0309
1407,variant_a,0.4104
1408,variant_a,0.0
1409,variant_a,0.1989
1410,variant_a,0.0074
1411,variant_a,0.0594
1412,variant_a,0.0194
1413,variant_a,0.0186
1414,variant_a,0.0099
1415,variant_a,0.0607
1416,variant_a,0.077
1417,variant_a,0.0337
1418,variant_a,0.2168
1419,variant_a,0.0249
1420,variant_a,0.0
1421,variant_a,0.0188
1422,variant_a,0.0002
1423,variant_a,0.0019
1424,variant_a,0.0321
1425,variant_a,2.7864
1426,variant_a,0.0036
1427,variant_a,0.032
1428,variant_a,0.004
1429,variant_a,0.5349
1430,variant_a,0.0351
1431,variant_a,0.0391
1432,variant_a,0.0193
1433,variant_a,0.015
1434,variant_a,0.0121
1435,variant_a,0.0461
1436,variant_a,0.0286
1437,variant_a,0.0016
1438,variant_a,0.0176
1439,variant_a,0.0056
1440,variant_a,0.0003
1441,variant_a,0.0
1442,variant_a,0.0473
1443,variant_a,0.028
1444,variant_a,0.0062
1445,variant_a,0.2089
1446,variant_a,0.0002
1447,variant_a,0.0282
1448,variant_a,0.0067
1449,variant_a,0.0052
1450,variant_a,0.1368
1451,variant_a,0.24
1452,variant_a,0.0243
1453,variant_a,0.0008
1454,variant_a,0.0946
1455,variant_a,2.5447
1456,variant_a,0.0054
1457,variant_a,0.026
1458,variant_a,0.0104
1459,variant_a,0.5701
1460,variant_a,0.0268
1461,variant_a,0.0151
1462,variant_a,0.0426
1463,variant_a,0.0022
1464,variant_a,0.0198
1465,variant_a,0.0021
1466,variant_a,0.0189
1467,variant_a,0.0
1468,variant_a,0.0151
1469,variant_a,0.3513
1470,variant_a,0.0039
1471,variant_a,0.156
1472,variant_a,0.0242
1473,variant_a,0.0024
1474,variant_a,0.0176
1475,variant_a,0.0234
1476,variant_a,0.1914
1477,variant_a,0.0
1478,variant_a,0.505
1479,variant_a,0.0003
1480,variant_a,0.0005
1481,variant_a,0.9772
1482,variant_a,0.2716
1483,variant_a,0.0185
1484,variant_a,0.0246
1485,variant_a,0.0547
1486,variant_a,0.0
1487,variant_a,0.5351
1488,variant_a,0.0079
1489,variant_a,0.063
1490,variant_a,0.0039
1491,variant_a,0.0803
1492,variant_a,0.0188
1493,variant_a,0.0326
1494,variant_a,0.0044
1495,variant_a,0.0612
1496,variant_a,0.1562
1497,variant_a,0.0391
1498,variant_a,7.6465
1499,variant_a,0.0166
1500,variant_a,0.0329
1501,variant_a,0.0525
1502,variant_a,0.0088
1503,variant_a,0.013
1504,variant_a,0.0027
1505,variant_a,0.0875
1506,variant_a,0.2032
1507,variant_a,0.0112
1508,variant_a,0.11
1509,variant_a,0.3023
1510,variant_a,0.0056
1511,variant_a,0.0052
1512,variant_a,0.0004
1513,variant_a,0.2729
1514,variant_a,0.1779
1515,variant_a,0.0183
1516,variant_a,0.0031
1517,variant_a,0.0004
1518,variant_a,0.0068
1519,variant_a,0.0985
1520,variant_a,0.0133
1521,variant_a,0.1076
1522,variant_a,0.0204
1523,variant_a,0.013
1524,variant_a,0.0954
1525,variant_a,0.0476
1526,variant_a,0.0317
1527,variant_a,0.0071
1528,variant_a,0.0106
1529,variant_a,0.053
1530,variant_a,0.0147
1531,variant_a,0.2545
1532,variant_a,0.5911
1533,variant_a,0.1896
1534,variant_a,0.0
1535,variant_a,0.0
1536,variant_a,0.0218
1537,variant_a,0.5544
1538,variant_a,0.0081
1539,variant_a,0.0013
1540,variant_a,0.0029
1541,variant_a,0.026
1542,variant_a,0.0
1543,variant_a,1.0703
1544,variant_a,1.8217
1545,variant_a,0.0338
1546,variant_a,0.2901
1547,variant_a,0.0843
1548,variant_a,0.003
1549,variant_a,0.0052
1550,variant_a,0.0714
1551,variant_a,0.516
1552,variant_a,0.0032
1553,variant_a,0.0
1554,variant_a,0.0961
1555,variant_a,0.3484
1556,variant_a,0.1034
1557,variant_a,0.0026
1558,variant_a,0.0
1559,variant_a,0.7051
1560,variant_a,0.0141
1561,variant_a,0.0177
1562,variant_a,0.0075
1563,variant_a,0.0071
1564,variant_a,0.4008
1565,variant_a,0.0052
1566,variant_a,0.033
1567,variant_a,1.8477
1568,variant_a,0.0142
1569,variant_a,0.0
1570,variant_a,0.0327
1571,variant_a,0.0017
1572,variant_a,0.0045
1573,variant_a,0.1081
1574,variant_a,0.0093
1575,variant_a,0.0445
1576,variant_a,0.0343
1577,variant_a,0.0
1578,variant_a,0.1627
1579,variant_a,0.0028
1580,variant_a,0.0062
1581,variant_a,0.0091
1582,variant_a,0.0005
1583,variant_a,0.0068
1584,variant_a,0.0018
1585,variant_a,0.0163
1586,variant_a,0.1111
1587,variant_a,0.003
1588,variant_a,0.0173
1589,variant_a,3.9053
1590,variant_a,0.1274
1591,variant_a,0.0028
1592,variant_a,0.028
1593,variant_a,0.0564
1594,variant_a,5.1184
1595,variant_a,0.1239
1596,variant_a,0.0
1597,variant_a,0.0
1598,variant_a,0.0122
1599,variant_a,0.0168
1600,variant_a,0.018
1601,variant_a,0.0764
1602,variant_a,0.0425
1603,variant_a,0.0013
1604,variant_a,0.0207
1605,variant_a,0.0894
1606,variant_a,0.0929
1607,variant_a,0.0245
1608,variant_a,0.1654
1609,variant_a,0.0137
1610,variant_a,0.1075
1611,variant_a,0.0399
1612,variant_a,0.0472
1613,variant_a,0.0022
1614,variant_a,0.0022
1615,variant_a,0.0393
1616,variant_a,0.0873
1617,variant_a,1.2729
1618,variant_a,0.0662
1619,variant_a,0.0
1620,variant_a,0.0145
1621,variant_a,0.074
1622,variant_a,0.0
1623,variant_a,0.0564
1624,variant_a,0.0276
1625,variant_a,0.0024
1626,variant_a,0.0035
1627,variant_a,0.0164
1628,variant_a,0.0228
1629,variant_a,0.0434
1630,variant_a,0.0
1631,variant_a,0.0069
1632,variant_a,0.0569
1633,variant_a,0.5529
1634,variant_a,0.044
1635,variant_a,9.7709
1636,variant_a,0.0002
1637,variant_a,0.0267
1638,variant_a,0.0
1639,variant_a,0.0046
1640,variant_a,0.0163
1641,variant_a,0.0006
1642,variant_a,0.0791
1643,variant_a,0.0
1644,variant_a,0.445
1645,variant_a,0.0136
1646,variant_a,0.0076
1647,variant_a,0.0608
1648,variant_a,0.4938
1649,variant_a,0.0005
1650,variant_a,0.0507
1651,variant_a,0.0075
1652,variant_a,0.0236
1653,variant_a,0.0003
1654,variant_a,0.0835
1655,variant_a,0.0011
1656,variant_a,0.1633
1657,variant_a,0.8857
1658,variant_a,0.0255
1659,variant_a,0.0566
1660,variant_a,0.5193
1661,variant_a,0.1899
1662,variant_a,0.0
1663,variant_a,0.0001
1664,variant_a,0.0763
1665,variant_a,0.0007
1666,variant_a,0.0614
1667,variant_a,0.1514
1668,variant_a,6.6122
1669,variant_a,0.114
1670,variant_a,0.0
1671,variant_a,0.0689
1672,variant_a,0.0038
1673,variant_a,0.0112
1674,variant_a,0.0042
1675,variant_a,0.1699
1676,variant_a,0.0615
1677,variant_a,0.0
1678,variant_a,0.0065
1679,variant_a,0.0076
1680,variant_a,0.0
1681,variant_a,0.0
1682,variant_a,0.0185
1683,variant_a,0.0002
1684,variant_a,0.0
1685,variant_a,0.1181
1686,variant_a,0.2064
1687,variant_a,0.0028
1688,variant_a,0.4312
1689,variant_a,0.0033
1690,variant_a,0.023
1691,variant_a,0.0022
1692,variant_a,0.0129
1693,variant_a,0.0008
1694,variant_a,0.0003
1695,variant_a,0.0347
1696,variant_a,0.0104
1697,variant_a,0.9204
1698,variant_a,0.0622
1699,variant_a,0.0048
1700,variant_a,0.0036
1701,variant_a,0.0005
1702,variant_a,0.0
1703,variant_a,0.0
1704,variant_a,0.0264
1705,variant_a,1.5508
1706,variant_a,0.0342
1707,variant_a,0.046
1708,variant_a,0.0002
1709,variant_a,0.007
1710,variant_a,0.0021
1711,variant_a,0.0247
1712,variant_a,0.0272
1713,variant_a,0.2646
1714,variant_a,0.0178
1715,variant_a,0.2668
1716,variant_a,0.0984
1717,variant_a,0.0154
1718,variant_a,0.0249
1719,variant_a,0.0264
1720,variant_a,0.0008
1721,variant_a,0.0566
1722,variant_a,0.002
1723,variant_a,0.0493
1724,variant_a,0.0117
1725,variant_a,0.0002
1726,variant_a,0.0095
1727,variant_a,0.0016
1728,variant_a,0.0156
1729,variant_a,0.0009
1730,variant_a,0.0739
1731,variant_a,0.0042
1732,variant_a,0.0216
1733,variant_a,0.0559
1734,variant_a,0.0003
1735,variant_a,0.0131
1736,variant_a,0.0
1737,variant_a,0.0009
1738,variant_a,0.0067
1739,variant_a,0.0103
1740,variant_a,0.5426
1741,variant_a,0.2209
1742,variant_a,0.0442
1743,variant_a,0.0
1744,variant_a,0.0793
1745,variant_a,0.2379
1746,variant_a,0.0083
1747,variant_a,0.0821
1748,variant_a,0.0975
1749,variant_a,0.0007
1750,variant_a,0.1023
1751,variant_a,0.0104
1752,variant_a,0.0498
1753,variant_a,0.0068
1754,variant_a,0.0
1755,variant_a,0.0363
1756,variant_a,0.013
1757,variant_a,0.0427
1758,variant_a,0.0061
1759,variant_a,0.0622
1760,variant_a,0.0688
1761,variant_a,0.0196
1762,variant_a,0.0178
1763,variant_a,0.0083
1764,variant_a,0.108
1765,variant_a,0.0048
1766,variant_a,0.0578
1767,variant_a,0.0112
1768,variant_a,0.019
1769,variant_a,0.0071
1770,variant_a,0.0256
1771,variant_a,0.0041
1772,variant_a,0.0
1773,variant_a,0.0593
1774,variant_a,0.0006
1775,variant_a,0.0291
1776,variant_a,0.0
1777,variant_a,0.0102
1778,variant_a,0.0058
1779,variant_a,0.1823
1780,variant_a,0.0106
1781,variant_a,0.0208
1782,variant_a,0.028
1783,variant_a,0.0032
1784,variant_a,0.1932
1785,variant_a,0.0111
1786,variant_a,0.0222
1787,variant_a,0.0004
1788,variant_a,0.0027
1789,variant_a,0.0466
1790,variant_a,0.4419
1791,variant_a,0.0091
1792,variant_a,0.0055
1793,variant_a,0.192
1794,variant_a,0.0342
1795,variant_a,0.0026
1796,variant_a,0.2113
1797,variant_a,0.0963
1798,variant_a,0.0461
1799,variant_a,0.0613
1800,variant_a,1.8553
1801,variant_a,0.0071
1802,variant_a,0.0
1803,variant_a,0.006
1804,variant_a,0.0008
1805,variant_a,0.0753
1806,variant_a,0.0665
1807,variant_a,0.0021
1808,variant_a,0.0098
1809,variant_a,0.008
1810,variant_a,0.0094
1811,variant_a,0.0523
1812,variant_a,0.3154
1813,variant_a,0.2212
1814,variant_a,0.0116
1815,variant_a,0.0054
1816,variant_a,0.0
1817,variant_a,0.0185
1818,variant_a,0.0702
1819,variant_a,0.0436
1820,variant_a,0.0398
1821,variant_a,0.0
1822,variant_a,0.1114
1823,variant_a,0.0051
1824,variant_a,0.1422
1825,variant_a,0.0004
1826,variant_a,0.0247
1827,variant_a,0.0
1828,variant_a,0.1653
1829,variant_a,0.0
1830,variant_a,0.0146
1831,variant_a,0.023
1832,variant_a,0.2787
1833,variant_a,0.3443
1834,variant_a,0.1364
1835,variant_a,0.5658
1836,variant_a,0.1934
1837,variant_a,0.0518
1838,variant_a,0.0351
1839,variant_a,1.2735
1840,variant_a,0.0
1841,variant_a,0.2181
1842,variant_a,0.0281
1843,variant_a,0.1544
1844,variant_a,0.001
1845,variant_a,0.4982
1846,variant_a,0.0249
1847,variant_a,0.0596
1848,variant_a,0.5182
1849,variant_a,0.0044
1850,variant_a,0.0083
1851,variant_a,0.0067
1852,variant_a,0.0
1853,variant_a,0.0061
1854,variant_a,0.0174
1855,variant_a,0.0049
1856,variant_a,0.0045
1857,variant_a,1.6253
1858,variant_a,0.0017
1859,variant_a,3.6335
1860,variant_a,0.0699
1861,variant_a,0.0091
1862,variant_a,0.0076
1863,variant_a,0.0201
1864,variant_a,0.2065
1865,variant_a,0.0062
1866,variant_a,0.0192
1867,variant_a,0.0109
1868,variant_a,0.1598
1869,variant_a,0.1107
1870,variant_a,0.0
1871,variant_a,0.1154
1872,variant_a,0.0728
1873,variant_a,0.0222
1874,variant_a,0.0077
1875,variant_a,0.5277
1876,variant_a,0.0182
1877,variant_a,0.0
1878,variant_a,0.0144
1879,variant_a,0.0323
1880,variant_a,0.4296
1881,variant_a,0.0106
1882,variant_a,0.1321
1883,variant_a,0.03
1884,variant_a,0.099
1885,variant_a,0.6919
1886,variant_a,0.1169
1887,variant_a,0.2006
1888,variant_a,0.0001
1889,variant_a,0.007
1890,variant_a,0.1143
1891,variant_a,0.3253
1892,variant_a,0.3692
1893,variant_a,0.0044
1894,variant_a,0.1213
1895,variant_a,0.0001
1896,variant_a,0.0252
1897,variant_a,0.0254
1898,variant_a,0.1694
1899,variant_a,0.059
1900,variant_a,0.0
1901,variant_a,0.0602
1902,variant_a,0.196
1903,variant_a,0.2976
1904,variant_a,0.0
1905,variant_a,0.0
1906,variant_a,0.0037
1907,variant_a,0.1633
1908,variant_a,0.2008
1909,variant_a,0.1201
1910,variant_a,0.011
1911,variant_a,3.6117
1912,variant_a,0.0
1913,variant_a,0.3056
1914,variant_a,0.0227
1915,variant_a,0.0
1916,variant_a,0.0
1917,variant_a,0.0649
1918,variant_a,0.1827
1919,variant_a,0.001
1920,variant_a,0.0043
1921,variant_a,0.0929
1922,variant_a,0.0
1923,variant_a,1.1451
1924,variant_a,0.1094
1925,variant_a,0.0
1926,variant_a,0.0
1927,variant_a,0.0021
1928,variant_a,0.0319
1929,variant_a,0.0014
1930,variant_a,0.0413
1931,variant_a,0.0659
1932,variant_a,0.0127
1933,variant_a,0.0155
1934,variant_a,0.0004
1935,variant_a,1.6915
1936,variant_a,0.0
1937,variant_a,0.6916
1938,variant_a,0.0304
1939,variant_a,0.0017
1940,variant_a,0.1493
1941,variant_a,0.0
1942,variant_a,0.0594
1943,variant_a,0.0191
1944,variant_a,0.0209
1945,variant_a,0.1088
1946,variant_a,0.0432
1947,variant_a,0.0664
1948,variant_a,0.149
1949,variant_a,0.0
1950,variant_a,0.1994
1951,variant_a,0.0105
1952,variant_a,0.0114
1953,variant_a,0.1392
1954,variant_a,0.0038
1955,variant_a,0.1095
1956,variant_a,0.1467
1957,variant_a,0.0016
1958,variant_a,0.0002
1959,variant_a,0.0
1960,variant_a,0.0
1961,variant_a,0.2756
1962,variant_a,0.0647
1963,variant_a,0.0155
1964,variant_a,0.4106
1965,variant_a,0.2305
1966,variant_a,0.0
1967,variant_a,0.006
1968,variant_a,0.0001
1969,variant_a,0.0
1970,variant_a,0.0751
1971,variant_a,0.1615
1972,variant_a,0.0724
1973,variant_a,0.4052
1974,variant_a,0.0061
1975,variant_a,0.2903
1976,variant_a,0.0196
1977,variant_a,0.0111
1978,variant_a,0.1598
1979,variant_a,0.0237
1980,variant_a,0.0192
1981,variant_a,0.0378
1982,variant_a,0.0046
1983,variant_a,0.5441
1984,variant_a,0.0008
1985,variant_a,0.2892
1986,variant_a,0.0011
1987,variant_a,0.063
1988,variant_a,0.0292
1989,variant_a,0.0509
1990,variant_a,0.0045
1991,variant_a,0.0003
1992,variant_a,0.0022
1993,variant_a,0.0
1994,variant_a,0.0689
1995,variant_a,0.0139
1996,variant_a,0.0093
1997,variant_a,0.0396
1998,variant_a,0.0568
1999,variant_a,0.8389
2000,variant_a,0.0311
2001,variant_a,0.0086
2002,variant_a,3.042
2003,variant_a,0.0007
2004,variant_a,0.0873
2005,variant_a,0.0727
2006,variant_a,0.6522
2007,variant_a,0.0531
2008,variant_a,0.0201
2009,variant_a,0.0179
2010,variant_a,0.0003
2011,variant_a,0.26
2012,variant_a,0.0066
2013,variant_a,0.0003
2014,variant_a,0.0094
2015,variant_a,0.0046
2016,variant_a,0.0073
2017,variant_a,0.398
2018,variant_a,0.0018
2019,variant_a,0.0365
2020,variant_a,0.0315
2021,variant_a,1.0589
2022,variant_a,0.0002
2023,variant_a,0.0324
2024,variant_a,0.3172
2025,variant_a,0.0068
2026,variant_a,0.0091
2027,variant_a,0.0039
2028,variant_a,0.1032
2029,variant_a,0.0166
2030,variant_a,0.0838
2031,variant_a,0.009
2032,variant_a,5.8815
2033,variant_a,0.0028
2034,variant_a,0.0508
2035,variant_a,0.0053
2036,variant_a,0.0135
2037,variant_a,0.0775
2038,variant_a,0.0112
2039,variant_a,0.0465
